,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
187,11374921467.002876,4496867693.927195,1913049720.986543,-4620612637.061636,-3297687162.5859866,54324113.446850255,7353768384.543056,4797901461.2277155,0
188,11307692586.74235,7280635134.042392,-1592130921.5802066,1608749439.9163153,-4027341132.653076,2303438884.0031614,7331377130.130295,3848265533.3346777,0
189,8300078975.891956,-2642499590.078764,-1866186577.5958426,-4111578031.015461,2343880617.5905747,616327116.9559126,5950743478.945721,-114575419.70845214,0
190,8361969890.731324,-614721809.1558343,-628896595.0656873,-1887144641.0994666,-1670016033.460963,-1385333026.8411367,3507043530.8888044,-1938825399.3507695,0
191,4004567397.043417,1227391064.5840464,-2961315440.7965555,6725265544.026334,803326284.3444147,2397580319.695264,4696904515.823355,-43319460.23657269,0
192,8378565864.033831,-348030521.9857868,2669293712.2217765,-828981761.146529,-904770306.860034,-1977681386.5816128,-595633001.0974169,-2283725023.625377,0
193,6005394865.765883,-4553129667.830113,1415542099.9285057,2069846971.0654018,-2266691197.735882,-1249675164.816151,-367070326.7375052,910324925.700049,0
194,7057646792.633013,-5500119195.562166,1750288393.6588113,2432409677.575297,-2729853106.5244317,-656467504.2721504,1163628767.1202269,1042867014.1303967,0
195,7113523544.928575,944299249.0199273,-3727711426.7724624,2354759941.741937,-1790102796.8297176,-1431403902.431077,-654899628.1742607,-1322957064.2558868,0
196,8840147384.540455,865962709.589421,-6267062004.346153,4085809482.058548,-168897021.82616863,-1960288198.3455362,-437760447.55018157,-493509903.539283,0
197,9903233685.286514,-3892237068.4953213,-846422249.1587528,6992566291.161645,-2491674195.323993,2048978261.9873073,7651532931.591755,463845217.96896917,0
198,10035110560.528688,3523130009.5373425,2804851745.8276544,3249675229.921448,-3012140098.240113,-566770883.8041006,-460709650.90407836,-4865486581.560858,0
199,6572787302.996353,2164768049.2811604,-2926963567.900904,1734365551.1665628,8460963568.454328,106735285.11000226,6568092770.658115,81234550.70448129,0
200,11313201139.63957,-4417680376.414998,5987266435.78649,2597657591.7890096,-2833024294.3929567,876846479.5584959,7332252120.314557,-1464350774.3745282,0
201,6853735116.754093,4274154133.449425,781784575.8566425,8513635557.790896,2170141717.938745,1280024041.4223418,-160458653.42576233,-2363416910.406091,0
202,13425936692.938622,4652555163.293871,-3330459131.304162,2821016817.438177,826857868.3310102,1089508128.5579963,7206869667.958843,-4458533656.043868,0
203,7120137201.11732,-82291779.18895559,114818356.5529068,10258383984.62885,4420643157.040503,546422988.0183641,58601521.97101728,1032027747.214638,0
204,9721844318.876585,8564818986.942177,-507911166.8726127,2480660737.7745414,-1730459381.0340235,-323899555.0873519,-229024220.45074642,1942209448.4875915,0
205,9992208734.43745,808040606.2314054,2398378830.7889223,-1100401040.4782028,-1786664674.2947962,-2699619529.0981383,-606916019.6659425,-3430391030.0778003,0
206,8422575011.476515,154343214.4375877,10062504120.143198,2255538696.265668,4966421724.915005,-1728343742.3093848,690561691.0728036,-2144105235.2508564,0
207,12292458709.877565,4835541093.162883,-2739845959.8595986,2901002233.761304,-989636294.3983262,-426682953.42984146,3867844463.46072,-4691840415.990304,0
208,6374103832.290493,1467781995.5302603,-5439920126.193469,3782688377.161108,165495122.07573405,-848201981.0509698,-371667637.468409,-514234684.856975,0
209,10789626733.231451,-1442067969.1944106,4651813737.320047,91635758.55761315,-1253761166.8059962,-301542180.6802217,-1593522015.6585326,-2619082643.536126,0
210,12529550471.16565,5439240613.743585,2834660520.4665246,-5768938609.774895,-273165678.1854756,617703567.3054166,-1306249917.5125856,3517203905.969161,0
211,7233641874.410284,2098782348.0287647,-6774162792.957595,5263467532.911202,-6809084.706574512,-277714755.43521863,-628489889.0273376,-673057556.3639033,0
212,7201526117.140714,-2553450874.026139,-3069152210.23125,-2420786587.8392177,-2835546778.107484,-2256813848.0861363,-1123694634.8228986,-370166301.9055635,0
213,12175058869.249817,-1276425147.0898979,4668854950.01976,-1833023300.3101523,2399139019.18531,1161894467.3873775,-1810356831.386919,-2557815553.5956626,0
214,4634217519.755403,993602066.3945078,5006615106.993467,738848752.3928992,31976637.702560987,883810546.242162,3452646306.611073,-2485913367.4467654,0
215,12995644171.771818,9284642485.72939,-1750605875.6456218,2352990594.310345,-4153504473.427606,-919025693.0045662,-737292679.2201513,3266411301.073834,0
216,12205805621.744177,784631877.044881,-6093881292.422587,938498371.1752462,5182110790.630472,-4733149224.983886,785535044.6135724,-209175056.05808675,0
217,3789481373.241664,6807007104.472439,3484349982.411501,-983803642.3510455,-1867592552.8935027,2019288278.573629,-467797732.45793384,3971242460.669508,0
218,11610596993.724384,6258207665.233463,2154458710.4846187,-3466028996.920911,-5241797002.586579,-1798030517.0101142,-903004449.1957742,3325361085.5857797,0
219,9325660133.669504,-2032639639.1162875,2016728804.215825,-268416203.3604587,-3074427755.7773795,-231065671.08349365,-1867046534.6719983,-1961270403.2078369,0
220,8022423219.288257,2548137753.0491514,111921747.28009978,-3023652219.5254607,-3577616510.1662407,-1322873037.338493,-838839620.7063588,3607492817.4313154,0
221,10156768860.731337,4540965080.7726755,565278359.846833,-3015160421.8765993,-3838643494.101142,-2256914983.6455884,-540125374.0221951,4417169055.2387905,0
222,11546291924.057676,-105282430.6242067,3407243690.4020567,6124119830.972741,46114908.356660075,-1092579321.2175682,-789385763.435401,-2040673681.9450784,0
223,8687999075.453981,678222411.3764949,-6620061261.352001,3240614212.6686945,-1101350751.7323532,-1431125105.5005207,-831549982.945605,-673235865.8411965,0
224,12196712335.476267,437750865.7727199,2711351372.6194725,5283335476.069273,-1754868113.8207967,1214755404.368742,6225963860.349328,-3162900774.9114685,0
225,11286772778.998907,-5668886217.025529,2460041024.720355,-39784215.841389135,4129189904.547171,-4922233739.920873,366429521.9849663,1685957943.1862872,0
226,10510640255.631079,4548860283.644954,-919035519.7270865,1615906499.9212341,-3627501985.1109977,-1448020877.3465278,-1004802483.8066837,-5171515909.11831,0
227,10770299254.178095,7070196590.657529,1382486733.8999956,-561848309.5567483,-6051193825.617803,2627060556.7668805,7724116452.124757,2023135695.5789688,0
228,3346956058.986648,2862364025.7870994,2778270796.3183875,-481471480.27313966,-454516833.7640867,2067620929.197593,5167327341.046967,-3264229319.446269,0
229,9413951645.963654,-1235543194.1573431,3506508849.917096,-493534469.93780404,215047405.71847224,-1767954062.2637603,-682060489.9480102,-1859822173.1946752,0
230,12417172350.2346,2542720682.186616,3445716500.202107,5682547101.1425905,-4071436739.9815745,3304540753.3668685,7583142106.558456,5371409468.50874,1
231,10054412109.720177,-1122365983.6834354,6522684193.51192,1910696472.8271127,-3823945088.3679876,770238947.8111013,4486332158.460969,-3468704729.839812,1
232,7545711746.623856,-3322522733.6650763,812277300.7926445,-517716924.43665373,-179073445.85021973,-980306611.4884223,4623450051.059538,23341364.28529803,1
233,11666592082.28751,-1751711889.718497,6541344447.644646,1499115510.7967575,-2054865314.403941,-1290667553.2923548,2153656526.6750817,-2920211043.008805,1
234,8569762218.644336,3793934722.906536,1709581492.90076,-3585491411.1763268,-4170280283.888537,4178681012.350716,4630428648.805281,3476056930.5773625,1
235,11900069513.53617,1359802687.1230993,7341731724.498102,1071253139.8667425,-3076565442.5614433,-213470834.06324995,-1253588311.4797873,6530147449.740329,1
236,7361463904.101448,-6303124836.367742,3990412632.507976,3992887520.7590017,-664758616.5581497,-1702826696.9622226,-867991342.5252887,1814389008.1027277,1
237,6636761929.013826,-3041998462.4793773,-2864981912.3861237,-2020309622.955549,-4353974921.037089,722752222.2852587,7584357415.522488,-627889241.3512832,0
238,7212665637.913779,6804535489.443582,-289917174.1416956,1982216003.566844,199601258.92387655,4220515210.042276,9392135490.427479,3369736236.4210763,0
239,7966790593.879283,-2370093062.2463403,-1532484500.2538133,-4212845494.6432257,3465182396.854857,684180552.1655384,5122599612.6811495,-5124181.785749788,0
240,6475526268.763746,951802832.9946405,4337228457.232942,6260747687.753292,2294407291.3884687,259126391.8561479,716233958.4227066,-1293191776.4644983,0
241,9251807921.422176,3880049672.5510736,-1950079421.3556364,2430101686.908142,-995164955.2377633,274129313.0869583,3939570133.393414,-3768334238.399059,0
242,7640281590.942583,327542604.49433047,-5009931176.013011,6051930667.378067,-954870335.2287602,694836331.8978846,3428963735.5800314,-301240583.4992024,0
243,3020735155.6279225,-1744139984.7117367,2249480708.394493,538912120.7471806,3541997972.715854,-1435255942.378271,586715166.2627007,945039721.5552799,0
244,10019028430.664413,-5360940846.139078,2777046308.228088,510518274.07107204,3821476352.642472,-4228449521.105841,313001120.38721925,1680684079.5511477,0
245,7848890278.761656,-5309157518.23292,591405116.9703362,1499617412.1721847,-3330681347.0969486,-1480831754.188202,361058662.7390382,771280165.7920153,0
246,9863140920.23375,2093123447.6769679,442845655.81065476,3621307742.087611,-2934290968.897144,-1126397570.056929,-1021284533.9676682,-3449091483.3957596,0
247,11168186439.13672,-370767563.1446712,6258095579.679752,1439636345.566242,237127589.2992273,-2482853525.7571783,-391673262.48855233,-2894376021.70248,0
248,11427233618.290989,314503505.33469355,3479916982.3330193,7149287561.681754,-795201864.1914423,-999545240.1033666,-842915853.9962165,-2318376935.3506074,0
249,11542419657.275566,694936833.6549602,-1538933238.3635569,6755430292.841604,238703416.08533418,2282148581.7433276,4505454935.245758,-1750039944.4305637,0
250,7911316223.582559,-244559715.10092872,-4943182419.360642,4006734270.7433095,-1661319061.0450346,-1487541779.8010585,-539430687.1799897,-309102506.1719199,0
251,10361220619.770823,5717565712.861992,-474929199.69685346,2804417995.6323175,-3217529075.8520308,2461926306.749045,4709793493.5291195,-5977965938.307067,0
252,12018000847.61744,425621026.4689466,7502467840.205894,1550805591.0135112,-2376737128.881962,-1171484561.6167436,138800323.17051458,6634664299.897558,0
253,11076603718.84012,8261879355.730921,-1543565719.9344475,1863568036.1045165,724402466.6839088,-1045222003.7899414,202996806.596544,4324803533.202908,0
254,12394219368.933275,1757356992.040409,1964404095.7311769,-4469256860.7441845,2431283086.461292,-726093671.7857193,8661887674.251476,-4167154880.664722,0
255,10626219053.064344,-1667409008.1613274,5808585764.211143,2110678535.5823002,-4283778705.3370266,-1209288593.8544652,-1612202612.9957464,-3010145486.495894,0
256,13882941065.745102,10725187993.559334,1900904812.6417224,-542463677.3571131,2580234666.6329465,-2421242060.031926,878345387.3428715,3121659863.398129,0
257,8564768041.436584,126890272.1610946,-5999184283.570342,5515395229.004408,-1848577741.1810572,2193387043.3421245,8062167156.03721,-657393270.9442856,0
258,7008489107.583394,1930735603.9655383,1441080859.9538445,-2325866196.042683,-1193282579.9086585,-2084361923.5297039,-261427147.3630945,-2269233635.1783977,0
259,10666053331.573807,4694149446.288966,-1056722940.2243421,2065467814.8261752,-2219483173.2417374,431384605.70843756,4331678939.119777,-5063558251.113694,0
260,11668808568.414022,7675437893.527957,192290265.308486,176145479.14982748,-5053224689.48679,2865015838.6974206,8037601221.227762,3472100310.889022,0
261,6849840810.515885,-119305928.63621122,-5084189298.137345,2322292893.5296226,-2162299152.0729127,437182835.14463896,4435934381.56473,-698120041.3404534,0
262,7856070835.545286,-2438316145.242768,2836999081.7474575,162822875.22540948,77218553.0326878,245602608.37712073,-1321193830.2256947,-801683191.1860144,0
263,10076894374.27578,4110129775.559772,2159129983.104823,-4876376674.654472,709628065.4576433,732923214.1340669,-1033159110.7744701,3049535782.4389462,0
264,10005772376.468307,-3104750039.4449644,4794388381.175041,1344805077.9078968,763576450.1215719,119496020.25699939,-1141259837.2288017,6980813305.851943,0
265,7652779311.940785,-6636709584.0179615,3352779353.7526975,3971976857.6624584,-2227677544.1998715,-1015580473.5512269,-1418485879.5152981,1665567844.9954793,0
266,11317837640.583263,4165456556.9756536,1328752199.8761063,-4043599997.0838814,-4768984034.977625,-1599465623.9664319,-1204246485.3349953,2438423379.943409,0
267,14264197696.405605,-1392976248.8359056,4212619782.775666,-4336483631.116532,4341373558.473519,5145116778.553701,6010556017.249784,-3168440926.8630495,0
268,10090240189.119473,-223368225.35252053,3627217435.804501,-768456107.7849106,-2513905762.3644857,-873855303.5723271,3501464291.2916446,-3400966446.456951,0
269,4745233183.219837,-1797213493.4044607,-2174213911.5341487,-1398411685.5869567,-2699043835.9941497,-1628717126.704572,119143879.56522046,-313675413.4976533,0
270,6798556185.278168,2022796904.4635556,-5526505468.378025,4360322986.841998,-788800353.3806491,-912282692.7815462,-477004233.47057223,-1037405694.9367905,0
271,10234898869.87293,4520951684.663236,-6369710349.006867,3681737422.6303253,-1753217616.4211977,-3975228.632812127,-977375845.0877665,4420941524.603738,0
272,12278028522.847073,8462460028.657342,-464667625.65795153,666485497.0317621,-2912619973.02356,-1004295066.5904713,-554809368.5885592,3265284812.197714,0
273,8245243720.446913,-1716931878.8295002,2077933043.1651452,-1121848529.1715803,-291911440.6153069,2211014352.452314,-2160729107.316663,-1582651962.8073552,0
274,7291646809.57746,2631753287.979002,161442997.6912016,-2672264201.9615226,-4110318684.6683936,-666515395.4580932,-1029740658.992086,3621922750.5707097,0
275,6744402626.484997,10109796996.978546,-133471104.18955778,4172191013.4033012,2211619943.6264925,775538965.0148954,711366125.2606727,3650985593.905849,0
276,10260231608.596418,-2942217672.551953,-21434348.366133776,5389371342.804531,1558463908.167371,-2030993115.0826406,-459656939.9847817,809117882.0567099,0
277,9803896431.62361,846031342.0124149,-4526089980.5800495,446146851.5000203,5819419360.636737,-3414131093.890936,774583006.0955744,-47400930.833724424,0
278,12616868922.320127,4859735601.100691,2971673277.3056927,7064826575.713611,-3937472871.461436,2918240306.0172877,5990042062.826628,5556212863.705206,0
279,2599498649.7719855,-3692825675.9544363,3742196398.247802,3744033107.063773,-69084365.2346264,250256355.47149062,-526498225.668377,1373516510.9260232,0
280,8386090657.702206,1825680714.7820663,1541436021.023554,-2731135723.4000196,-904599271.4129124,-2692176018.530269,-253066950.40385485,-3544242430.4562154,0
281,9996326539.223663,5419382253.0630455,269659917.8885386,-1128172585.7739007,445266104.31904536,-1928674627.6474638,117209360.72654888,1900349295.7328534,0
282,8747335863.192177,3250026080.558073,-3143447194.6685266,213580192.08687204,-4039959281.735192,1334698952.1258705,6151102224.86296,5809689921.81397,0
283,9749665518.095858,-3947530214.1865187,692173663.8838265,-1315871773.6340475,2143294332.6849751,-3316051153.002996,-264492179.31730437,586652047.888665,0
284,879286823.5801249,546685074.5552528,-505850579.6141652,507969860.36278164,1465178075.2906575,-217396786.60685283,258463094.16118795,30541279.55215545,1
285,10744291046.151375,3614137832.025178,-4847789828.333207,4262126857.3272643,-1359801091.7016656,2077769389.9422588,8811289570.996801,-2465964644.714228,0
286,11172955828.571207,7558330984.266296,-1447278426.3889813,1164031161.370087,-1917964029.9672475,-444482283.5640067,-561252757.78571,3795518256.676983,0
287,9478986345.82993,3034262413.8934126,3301405591.654414,-3163940630.036949,-2101209785.246399,1513811596.9990897,3476804214.8797936,-5514458300.468328,0
